Number of threads: 32
Job ID: 1967
Machine: catwoman 

     1639333811544 cycles                    #    0.000 GHz                     [50.02%]
      126073263332 instructions              #    0.08  insns per cycle         [75.02%]
       38260543964 cache-references                                             [74.98%]
          51548549 cache-misses              #    0.135 % of all cache refs     [75.01%]
              3952 faults                                                      
                39 migrations                                                  

      24.791170628 seconds time elapsed

Socket: 0,1,2,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,1,2,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1525194013152 cycles                    #    0.000 GHz                     [50.02%]
       99756502847 instructions              #    0.07  insns per cycle         [75.02%]
       33204700541 cache-references                                             [74.98%]
          50799598 cache-misses              #    0.153 % of all cache refs     [75.01%]
              3952 faults                                                      
                37 migrations                                                  

      23.345296796 seconds time elapsed

Socket: 0,1,2,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,1,2,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1408861153514 cycles                    #    0.000 GHz                     [50.02%]
      115631200190 instructions              #    0.08  insns per cycle         [75.02%]
       36098095825 cache-references                                             [74.97%]
          47734668 cache-misses              #    0.132 % of all cache refs     [75.00%]
              3953 faults                                                      
                31 migrations                                                  

      21.476149127 seconds time elapsed

Socket: 0,1,2,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,1,2,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2068115534276 cycles                    #    0.000 GHz                     [50.02%]
      148747350230 instructions              #    0.07  insns per cycle         [75.02%]
       42536054072 cache-references                                             [74.98%]
          58003783 cache-misses              #    0.136 % of all cache refs     [75.01%]
              3953 faults                                                      
                33 migrations                                                  

      29.541684656 seconds time elapsed

Socket: 0,1,2,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,1,2,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2201331483478 cycles                    #    0.000 GHz                     [50.02%]
      142770852233 instructions              #    0.06  insns per cycle         [75.02%]
       39891746345 cache-references                                             [74.97%]
          59119504 cache-misses              #    0.148 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      30.652998756 seconds time elapsed

 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
Socket: 0,1,3,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2033404592130 cycles                    #    0.000 GHz                     [50.02%]
      161675457485 instructions              #    0.08  insns per cycle         [75.01%]
       43381924428 cache-references                                             [74.98%]
          54985513 cache-misses              #    0.127 % of all cache refs     [75.00%]
              3953 faults                                                      
                33 migrations                                                  

      28.373978147 seconds time elapsed

Socket: 0,1,3,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1672069219104 cycles                    #    0.000 GHz                     [50.02%]
      120235732732 instructions              #    0.07  insns per cycle         [75.02%]
       37065629698 cache-references                                             [74.98%]
          52331124 cache-misses              #    0.141 % of all cache refs     [75.00%]
              3952 faults                                                      
                33 migrations                                                  

      24.591776628 seconds time elapsed

Socket: 0,1,3,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1881409850814 cycles                    #    0.000 GHz                     [50.02%]
      108994248322 instructions              #    0.06  insns per cycle         [75.02%]
       34866263627 cache-references                                             [74.97%]
          55803137 cache-misses              #    0.160 % of all cache refs     [75.01%]
              3953 faults                                                      
                31 migrations                                                  

      26.600232324 seconds time elapsed

Socket: 0,1,3,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1696266172782 cycles                    #    0.000 GHz                     [50.03%]
      122407095486 instructions              #    0.07  insns per cycle         [75.02%]
       37317189951 cache-references                                             [74.97%]
          51766270 cache-misses              #    0.139 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      24.461725213 seconds time elapsed

Socket: 0,1,3,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1527082560720 cycles                    #    0.000 GHz                     [50.02%]
      108268997274 instructions              #    0.07  insns per cycle         [75.01%]
       34907683781 cache-references                                             [74.98%]
          49887619 cache-misses              #    0.143 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      22.703488568 seconds time elapsed

Socket: 0,1,3,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2098964549613 cycles                    #    0.000 GHz                     [50.02%]
      140318796236 instructions              #    0.07  insns per cycle         [75.02%]
       40210636136 cache-references                                             [74.97%]
          58536589 cache-misses              #    0.146 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      30.052046246 seconds time elapsed

Socket: 0,1,3,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,1,3,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2332946451489 cycles                    #    0.000 GHz                     [50.02%]
      143966050382 instructions              #    0.06  insns per cycle         [75.02%]
       40518037555 cache-references                                             [74.97%]
          62050062 cache-misses              #    0.153 % of all cache refs     [75.01%]
              3953 faults                                                      
                31 migrations                                                  

      32.350534847 seconds time elapsed

 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
 Time Elapsed: 32
Socket: 0,2,3,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2264656941853 cycles                    #    0.000 GHz                     [50.02%]
      137935308526 instructions              #    0.06  insns per cycle         [75.01%]
       39384475183 cache-references                                             [74.97%]
          60766689 cache-misses              #    0.154 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      32.449608763 seconds time elapsed

Socket: 0,2,3,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2454235315195 cycles                    #    0.000 GHz                     [50.02%]
      156496465882 instructions              #    0.06  insns per cycle         [75.02%]
       41872966890 cache-references                                             [74.98%]
          62011147 cache-misses              #    0.148 % of all cache refs     [75.00%]
              3953 faults                                                      
                32 migrations                                                  

      34.730872137 seconds time elapsed

Socket: 0,2,3,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2530217412690 cycles                    #    0.000 GHz                     [50.02%]
      158014842123 instructions              #    0.06  insns per cycle         [75.02%]
       42072186991 cache-references                                             [74.97%]
          63020074 cache-misses              #    0.150 % of all cache refs     [75.00%]
              3952 faults                                                      
                41 migrations                                                  

      35.230116428 seconds time elapsed

Socket: 0,2,3,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2241330724924 cycles                    #    0.000 GHz                     [50.02%]
      164475627191 instructions              #    0.07  insns per cycle         [75.01%]
       43835466699 cache-references                                             [74.97%]
          60595663 cache-misses              #    0.138 % of all cache refs     [75.01%]
              3952 faults                                                      
               465 migrations                                                  

      33.084117886 seconds time elapsed

Socket: 0,2,3,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2238945477906 cycles                    #    0.000 GHz                     [50.02%]
      155145976955 instructions              #    0.07  insns per cycle         [75.02%]
       42401320160 cache-references                                             [74.98%]
          59432119 cache-misses              #    0.140 % of all cache refs     [75.00%]
              3953 faults                                                      
                32 migrations                                                  

      32.053085372 seconds time elapsed

Socket: 0,2,3,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2076330411497 cycles                    #    0.000 GHz                     [50.02%]
      159365942746 instructions              #    0.08  insns per cycle         [75.02%]
       43483972477 cache-references                                             [74.98%]
          58792672 cache-misses              #    0.135 % of all cache refs     [75.00%]
              3952 faults                                                      
               475 migrations                                                  

      31.327016060 seconds time elapsed

Socket: 0,2,3,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,2,3,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2568555403634 cycles                    #    0.000 GHz                     [50.02%]
      181555352750 instructions              #    0.07  insns per cycle         [75.02%]
       45730634773 cache-references                                             [74.97%]
          65268321 cache-misses              #    0.143 % of all cache refs     [75.01%]
              3952 faults                                                      
                35 migrations                                                  

      37.257573355 seconds time elapsed

 Time Elapsed: 38
Socket: 1,2,3,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2227361782443 cycles                    #    0.000 GHz                     [50.02%]
      147611260840 instructions              #    0.07  insns per cycle         [75.01%]
       42008773911 cache-references                                             [74.98%]
          62670634 cache-misses              #    0.149 % of all cache refs     [75.00%]
              3951 faults                                                      
              1080 migrations                                                  

      33.669069157 seconds time elapsed

Socket: 1,2,3,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2254329837811 cycles                    #    0.000 GHz                     [50.02%]
      147137664470 instructions              #    0.07  insns per cycle         [75.01%]
       42211230617 cache-references                                             [74.98%]
          59274322 cache-misses              #    0.140 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      32.066271747 seconds time elapsed

Socket: 1,2,3,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2210423544450 cycles                    #    0.000 GHz                     [50.02%]
      149161922586 instructions              #    0.07  insns per cycle         [75.02%]
       41203192704 cache-references                                             [74.97%]
          58747715 cache-misses              #    0.143 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      31.335752414 seconds time elapsed

Socket: 1,2,3,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2373826931304 cycles                    #    0.000 GHz                     [50.02%]
      158255480683 instructions              #    0.07  insns per cycle         [75.02%]
       43368058621 cache-references                                             [74.97%]
          60339304 cache-misses              #    0.139 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      33.829346348 seconds time elapsed

Socket: 1,2,3,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2256823951432 cycles                    #    0.000 GHz                     [50.02%]
      153730765889 instructions              #    0.07  insns per cycle         [75.01%]
       42451517950 cache-references                                             [74.98%]
          59264712 cache-misses              #    0.140 % of all cache refs     [75.01%]
              3953 faults                                                      
                36 migrations                                                  

      32.307570251 seconds time elapsed

Socket: 1,2,3,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2178412249801 cycles                    #    0.000 GHz                     [50.02%]
      144325992857 instructions              #    0.07  insns per cycle         [75.02%]
       40937938314 cache-references                                             [74.98%]
          59916690 cache-misses              #    0.146 % of all cache refs     [75.01%]
              3953 faults                                                      
                33 migrations                                                  

      31.861299846 seconds time elapsed

Socket: 1,2,3,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=1,2,3,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2104110474804 cycles                    #    0.000 GHz                     [50.02%]
      124060035339 instructions              #    0.06  insns per cycle         [75.01%]
       37425894003 cache-references                                             [74.98%]
          59824232 cache-misses              #    0.160 % of all cache refs     [75.00%]
              3953 faults                                                      
                31 migrations                                                  

      30.740210803 seconds time elapsed

 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
 Time Elapsed: 30
Socket: 0,1,4,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1759333476768 cycles                    #    0.000 GHz                     [50.02%]
      154316297545 instructions              #    0.09  insns per cycle         [75.01%]
       43720254866 cache-references                                             [74.98%]
          51690975 cache-misses              #    0.118 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      26.212792239 seconds time elapsed

Socket: 0,1,4,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1459097897328 cycles                    #    0.000 GHz                     [50.03%]
      106732790731 instructions              #    0.07  insns per cycle         [75.02%]
       34441247748 cache-references                                             [74.97%]
          48487186 cache-misses              #    0.141 % of all cache refs     [75.00%]
              3953 faults                                                      
                31 migrations                                                  

      22.010505211 seconds time elapsed

Socket: 0,1,4,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1398577043049 cycles                    #    0.000 GHz                     [50.02%]
       93350759774 instructions              #    0.07  insns per cycle         [75.02%]
       31965719513 cache-references                                             [74.98%]
          48581495 cache-misses              #    0.152 % of all cache refs     [75.00%]
              3953 faults                                                      
                34 migrations                                                  

      21.746429432 seconds time elapsed

Socket: 0,1,4,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1536919969240 cycles                    #    0.000 GHz                     [50.02%]
      112111551026 instructions              #    0.07  insns per cycle         [75.01%]
       35432343569 cache-references                                             [74.98%]
          50712404 cache-misses              #    0.143 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      23.683542824 seconds time elapsed

Socket: 0,1,4,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1750578521896 cycles                    #    0.000 GHz                     [50.02%]
      133299434798 instructions              #    0.08  insns per cycle         [75.02%]
       39038046341 cache-references                                             [74.98%]
          53829608 cache-misses              #    0.138 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      25.695078365 seconds time elapsed

Socket: 0,1,4,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2119284496852 cycles                    #    0.000 GHz                     [50.02%]
      148855805249 instructions              #    0.07  insns per cycle         [75.01%]
       42076016625 cache-references                                             [74.98%]
          58897689 cache-misses              #    0.140 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      30.191972034 seconds time elapsed

Socket: 0,1,4,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,1,4,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2508838906171 cycles                    #    0.000 GHz                     [50.02%]
      152071591085 instructions              #    0.06  insns per cycle         [75.02%]
       41450250772 cache-references                                             [74.97%]
          63735086 cache-misses              #    0.154 % of all cache refs     [75.01%]
              3952 faults                                                      
                37 migrations                                                  

      35.103222115 seconds time elapsed

 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
 Time Elapsed: 35
Socket: 0,2,4,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1451783006688 cycles                    #    0.000 GHz                     [50.02%]
      121874113460 instructions              #    0.08  insns per cycle         [75.02%]
       37347677585 cache-references                                             [74.98%]
          48036724 cache-misses              #    0.129 % of all cache refs     [75.00%]
              3953 faults                                                      
                34 migrations                                                  

      21.897895474 seconds time elapsed

Socket: 0,2,4,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1229449931284 cycles                    #    0.000 GHz                     [50.02%]
      100420906431 instructions              #    0.08  insns per cycle         [75.02%]
       33513653677 cache-references                                             [74.97%]
          43887842 cache-misses              #    0.131 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      18.798934101 seconds time elapsed

Socket: 0,2,4,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1408669096925 cycles                    #    0.000 GHz                     [50.02%]
      110562240904 instructions              #    0.08  insns per cycle         [75.02%]
       35202970137 cache-references                                             [74.97%]
          47575144 cache-misses              #    0.135 % of all cache refs     [75.00%]
              3953 faults                                                      
                32 migrations                                                  

      21.056779579 seconds time elapsed

Socket: 0,2,4,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1426576106939 cycles                    #    0.000 GHz                     [50.02%]
      103680714422 instructions              #    0.07  insns per cycle         [75.01%]
       33926133970 cache-references                                             [74.98%]
          48557385 cache-misses              #    0.143 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      20.685838722 seconds time elapsed

Socket: 0,2,4,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1423636542868 cycles                    #    0.000 GHz                     [50.02%]
      119787320098 instructions              #    0.08  insns per cycle         [75.02%]
       37096593800 cache-references                                             [74.98%]
          47772727 cache-misses              #    0.129 % of all cache refs     [75.00%]
              3953 faults                                                      
                31 migrations                                                  

      21.070641553 seconds time elapsed

Socket: 0,2,4,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1235115294852 cycles                    #    0.000 GHz                     [50.02%]
      102113462266 instructions              #    0.08  insns per cycle         [75.02%]
       33639454874 cache-references                                             [74.97%]
          43684969 cache-misses              #    0.130 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      18.878681128 seconds time elapsed

Socket: 0,2,4,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,2,4,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1746283397199 cycles                    #    0.000 GHz                     [50.02%]
      145032938376 instructions              #    0.08  insns per cycle         [75.02%]
       41362052297 cache-references                                             [74.97%]
          52509367 cache-misses              #    0.127 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      25.810175948 seconds time elapsed

 Time Elapsed: 25
Socket: 1,2,4,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1726608333840 cycles                    #    0.000 GHz                     [50.02%]
      146926823970 instructions              #    0.09  insns per cycle         [75.02%]
       42025764699 cache-references                                             [74.97%]
          51920797 cache-misses              #    0.124 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      25.283635659 seconds time elapsed

Socket: 1,2,4,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1371930578490 cycles                    #    0.000 GHz                     [50.02%]
      119109352644 instructions              #    0.09  insns per cycle         [75.01%]
       37384065423 cache-references                                             [74.97%]
          45463168 cache-misses              #    0.122 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      20.632299976 seconds time elapsed

Socket: 1,2,4,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1301635941729 cycles                    #    0.000 GHz                     [50.02%]
      116666299550 instructions              #    0.09  insns per cycle         [75.02%]
       36841114934 cache-references                                             [74.98%]
          45243902 cache-misses              #    0.123 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      19.888534397 seconds time elapsed

Socket: 1,2,4,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1401358070748 cycles                    #    0.000 GHz                     [50.02%]
      116851923993 instructions              #    0.08  insns per cycle         [75.02%]
       36692596541 cache-references                                             [74.98%]
          47427987 cache-misses              #    0.129 % of all cache refs     [75.00%]
              3953 faults                                                      
                31 migrations                                                  

      20.381845753 seconds time elapsed

Socket: 1,2,4,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1288389240324 cycles                    #    0.000 GHz                     [50.02%]
      111008736054 instructions              #    0.09  insns per cycle         [75.02%]
       35672607168 cache-references                                             [74.97%]
          45587786 cache-misses              #    0.128 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      19.358735577 seconds time elapsed

Socket: 1,2,4,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1315187692002 cycles                    #    0.000 GHz                     [50.03%]
       97431290362 instructions              #    0.07  insns per cycle         [75.02%]
       32619685898 cache-references                                             [74.97%]
          46230788 cache-misses              #    0.142 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      19.806189827 seconds time elapsed

Socket: 1,2,4,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=1,2,4,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1403664613368 cycles                    #    0.000 GHz                     [50.02%]
      113285213300 instructions              #    0.08  insns per cycle         [75.01%]
       35877974499 cache-references                                             [74.98%]
          47551642 cache-misses              #    0.133 % of all cache refs     [75.01%]
              3951 faults                                                      
                31 migrations                                                  

      21.491785213 seconds time elapsed

 Time Elapsed: 21
 Time Elapsed: 21
 Time Elapsed: 21
 Time Elapsed: 21
 Time Elapsed: 21
 Time Elapsed: 21
 Time Elapsed: 21
Socket: 0,3,4,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,3,4,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1639607081056 cycles                    #    0.000 GHz                     [50.02%]
      133748566494 instructions              #    0.08  insns per cycle         [75.02%]
       39654695045 cache-references                                             [74.98%]
          49770819 cache-misses              #    0.126 % of all cache refs     [75.01%]
              3953 faults                                                      
                31 migrations                                                  

      24.474447105 seconds time elapsed

Socket: 0,3,4,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,3,4,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1646390525238 cycles                    #    0.000 GHz                     [50.02%]
      129899141251 instructions              #    0.08  insns per cycle         [75.02%]
       38951970512 cache-references                                             [74.97%]
          50448158 cache-misses              #    0.130 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      24.441436451 seconds time elapsed

Socket: 0,3,4,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,3,4,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1674113535392 cycles                    #    0.000 GHz                     [50.02%]
      127666215759 instructions              #    0.08  insns per cycle         [75.02%]
       38626032258 cache-references                                             [74.98%]
          51487178 cache-misses              #    0.133 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      25.175439438 seconds time elapsed

Socket: 0,3,4,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,3,4,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1655750243030 cycles                    #    0.000 GHz                     [50.02%]
      116848508488 instructions              #    0.07  insns per cycle         [75.02%]
       36499841259 cache-references                                             [74.97%]
